tanggal,nama_provinsi,lat,lon,hujan_mm,suhu_rata,kelembaban_tanah,persentase_penduduk_miskin
2024-12-20,SULAWESI TENGGARA,-4.1449,122.1746,0.8,27.9,0.26,11.21
2024-12-21,SULAWESI TENGGARA,-4.1449,122.1746,11.6,26.7,0.281,11.21
2024-12-22,SULAWESI TENGGARA,-4.1449,122.1746,10.2,26.8,0.271,11.21
2024-12-23,SULAWESI TENGGARA,-4.1449,122.1746,0.4,27.6,0.238,11.21
2024-12-24,SULAWESI TENGGARA,-4.1449,122.1746,13.4,26.4,0.255,11.21
2024-12-25,SULAWESI TENGGARA,-4.1449,122.1746,11.9,27.0,0.356,11.21
2024-12-26,SULAWESI TENGGARA,-4.1449,122.1746,4.7,25.6,0.352,11.21
2024-12-27,SULAWESI TENGGARA,-4.1449,122.1746,0.7,27.4,0.334,11.21
2024-12-28,SULAWESI TENGGARA,-4.1449,122.1746,16.1,25.2,0.394,11.21
2024-12-29,SULAWESI TENGGARA,-4.1449,122.1746,13.5,26.1,0.381,11.21
2024-12-30,SULAWESI TENGGARA,-4.1449,122.1746,5.8,26.5,0.376,11.21
2024-01-01,GORONTALO,0.6999,122.4467,10.7,26.1,0.292,14.57
2024-01-02,GORONTALO,0.6999,122.4467,5.2,26.0,0.283,14.57
2024-01-03,GORONTALO,0.6999,122.4467,9.9,25.7,0.333,14.57
2024-01-04,GORONTALO,0.6999,122.4467,7.2,25.7,0.342,14.57
2024-01-05,GORONTALO,0.6999,122.4467,7.3,26.1,0.339,14.57
2024-01-06,GORONTALO,0.6999,122.4467,10.6,25.0,0.371,14.57
2024-01-07,GORONTALO,0.6999,122.4467,15.4,25.2,0.39,14.57
2024-01-08,GORONTALO,0.6999,122.4467,2.7,26.0,0.352,14.57
2024-01-09,GORONTALO,0.6999,122.4467,2.4,26.3,0.321,14.57
2024-01-10,GORONTALO,0.6999,122.4467,0.5,26.8,0.293,14.57
2024-01-11,GORONTALO,0.6999,122.4467,20.0,26.1,0.33,14.57
2024-01-12,GORONTALO,0.6999,122.4467,7.3,26.8,0.36,14.57
2024-01-13,GORONTALO,0.6999,122.4467,14.3,25.0,0.384,14.57
2024-01-14,GORONTALO,0.6999,122.4467,10.1,26.0,0.403,14.57
2024-01-15,GORONTALO,0.6999,122.4467,23.3,25.3,0.41,14.57
2024-01-16,GORONTALO,0.6999,122.4467,2.5,25.7,0.393,14.57
2024-01-17,GORONTALO,0.6999,122.4467,2.2,26.5,0.375,14.57
2024-01-18,GORONTALO,0.6999,122.4467,13.4,25.9,0.377,14.57
2024-01-19,GORONTALO,0.6999,122.4467,103.3,25.9,0.379,14.57
2024-01-20,GORONTALO,0.6999,122.4467,19.1,25.6,0.369,14.57
2024-01-21,GORONTALO,0.6999,122.4467,21.8,24.8,0.416,14.57
2024-01-22,GORONTALO,0.6999,122.4467,0.1,25.8,0.4,14.57
2024-01-23,GORONTALO,0.6999,122.4467,4.8,25.7,0.386,14.57
2024-01-24,GORONTALO,0.6999,122.4467,0.8,25.9,0.352,14.57
2024-01-25,GORONTALO,0.6999,122.4467,4.4,26.0,0.354,14.57
2024-01-26,GORONTALO,0.6999,122.4467,0.1,25.9,0.35,14.57
2024-01-27,GORONTALO,0.6999,122.4467,26.4,24.8,0.361,14.57
2024-01-28,GORONTALO,0.6999,122.4467,0.3,26.3,0.334,14.57
2024-01-29,GORONTALO,0.6999,122.4467,1.3,26.1,0.316,14.57
2024-01-30,GORONTALO,0.6999,122.4467,5.1,26.5,0.328,14.57
2024-01-31,GORONTALO,0.6999,122.4467,25.2,25.6,0.375,14.57
2024-02-01,GORONTALO,0.6999,122.4467,2.8,25.4,0.345,14.57
2024-02-02,GORONTALO,0.6999,122.4467,2.1,25.9,0.337,14.57
2024-02-03,GORONTALO,0.6999,122.4467,6.4,25.2,0.342,14.57
2024-02-04,GORONTALO,0.6999,122.4467,11.2,25.5,0.371,14.57
2024-02-05,GORONTALO,0.6999,122.4467,1.0,25.7,0.329,14.57
2024-02-06,GORONTALO,0.6999,122.4467,20.9,25.6,0.354,14.57
2024-02-07,GORONTALO,0.6999,122.4467,2.6,26.2,0.393,14.57
2024-02-08,GORONTALO,0.6999,122.4467,4.5,26.2,0.381,14.57
2024-02-09,GORONTALO,0.6999,122.4467,13.1,26.5,0.373,14.57
2024-02-10,GORONTALO,0.6999,122.4467,33.8,25.1,0.394,14.57
2024-02-11,GORONTALO,0.6999,122.4467,43.1,25.6,0.409,14.57
2024-02-12,GORONTALO,0.6999,122.4467,42.9,24.7,0.42,14.57
2024-02-13,GORONTALO,0.6999,122.4467,4.0,25.6,0.403,14.57
2024-02-14,GORONTALO,0.6999,122.4467,5.4,26.0,0.391,14.57
2024-02-15,GORONTALO,0.6999,122.4467,0.0,26.6,0.366,14.57
2024-02-16,GORONTALO,0.6999,122.4467,0.0,25.5,0.341,14.57
2024-02-17,GORONTALO,0.6999,122.4467,0.0,25.3,0.321,14.57
2024-02-18,GORONTALO,0.6999,122.4467,0.4,25.4,0.305,14.57
2024-02-19,GORONTALO,0.6999,122.4467,1.8,25.9,0.293,14.57
2024-02-20,GORONTALO,0.6999,122.4467,17.5,26.2,0.331,14.57
2024-02-21,GORONTALO,0.6999,122.4467,5.2,26.2,0.339,14.57
2024-02-22,GORONTALO,0.6999,122.4467,3.2,27.0,0.317,14.57
2024-02-23,GORONTALO,0.6999,122.4467,5.1,26.7,0.304,14.57
2024-02-24,GORONTALO,0.6999,122.4467,0.1,26.7,0.281,14.57
2024-02-25,GORONTALO,0.6999,122.4467,3.8,26.3,0.286,14.57
2024-02-26,GORONTALO,0.6999,122.4467,0.3,26.9,0.319,14.57
2024-02-27,GORONTALO,0.6999,122.4467,0.0,27.3,0.289,14.57
2024-02-28,GORONTALO,0.6999,122.4467,0.2,27.1,0.268,14.57
2024-02-29,GORONTALO,0.6999,122.4467,2.8,27.6,0.255,14.57
2024-03-01,GORONTALO,0.6999,122.4467,0.7,27.3,0.252,14.57
2024-03-02,GORONTALO,0.6999,122.4467,16.6,26.7,0.34,14.57
2024-03-03,GORONTALO,0.6999,122.4467,8.0,26.6,0.35,14.57
2024-03-04,GORONTALO,0.6999,122.4467,2.5,26.8,0.346,14.57
2024-03-05,GORONTALO,0.6999,122.4467,35.3,26.0,0.396,14.57
2024-03-06,GORONTALO,0.6999,122.4467,17.9,26.2,0.409,14.57
2024-03-07,GORONTALO,0.6999,122.4467,35.4,25.7,0.415,14.57
2024-03-08,GORONTALO,0.6999,122.4467,0.1,25.9,0.394,14.57
2024-03-09,GORONTALO,0.6999,122.4467,0.0,26.3,0.366,14.57
2024-03-10,GORONTALO,0.6999,122.4467,0.1,26.4,0.349,14.57
2024-03-11,GORONTALO,0.6999,122.4467,0.0,26.2,0.336,14.57
2024-03-12,GORONTALO,0.6999,122.4467,0.0,26.8,0.315,14.57
2024-03-13,GORONTALO,0.6999,122.4467,11.0,26.8,0.322,14.57
2024-03-14,GORONTALO,0.6999,122.4467,10.6,26.4,0.362,14.57
2024-03-15,GORONTALO,0.6999,122.4467,7.1,26.3,0.367,14.57
2024-03-16,GORONTALO,0.6999,122.4467,25.2,26.1,0.383,14.57
2024-03-17,GORONTALO,0.6999,122.4467,0.3,27.2,0.371,14.57
2024-03-18,GORONTALO,0.6999,122.4467,0.1,26.9,0.342,14.57
2024-03-19,GORONTALO,0.6999,122.4467,4.3,26.5,0.335,14.57
2024-03-20,GORONTALO,0.6999,122.4467,0.5,26.2,0.338,14.57
2024-03-21,GORONTALO,0.6999,122.4467,3.8,25.8,0.336,14.57
2024-03-22,GORONTALO,0.6999,122.4467,3.3,25.4,0.362,14.57
2024-03-23,GORONTALO,0.6999,122.4467,5.5,26.2,0.375,14.57
2024-03-24,GORONTALO,0.6999,122.4467,0.0,26.9,0.359,14.57
2024-03-25,GORONTALO,0.6999,122.4467,1.1,26.8,0.332,14.57
2024-03-26,GORONTALO,0.6999,122.4467,6.7,26.4,0.334,14.57
2024-03-27,GORONTALO,0.6999,122.4467,13.0,25.6,0.366,14.57
2024-03-28,GORONTALO,0.6999,122.4467,25.0,25.3,0.39,14.57
2024-03-29,GORONTALO,0.6999,122.4467,15.6,25.5,0.383,14.57
2024-03-30,GORONTALO,0.6999,122.4467,4.6,26.6,0.383,14.57
2024-03-31,GORONTALO,0.6999,122.4467,6.2,26.4,0.389,14.57
2024-04-01,GORONTALO,0.6999,122.4467,14.7,25.9,0.398,14.57
2024-04-02,GORONTALO,0.6999,122.4467,7.7,26.3,0.397,14.57
2024-04-03,GORONTALO,0.6999,122.4467,0.5,26.5,0.38,14.57
2024-04-04,GORONTALO,0.6999,122.4467,6.1,26.5,0.376,14.57
2024-04-05,GORONTALO,0.6999,122.4467,18.4,25.6,0.406,14.57
2024-04-06,GORONTALO,0.6999,122.4467,10.1,26.1,0.404,14.57
2024-04-07,GORONTALO,0.6999,122.4467,14.5,25.6,0.408,14.57
2024-04-08,GORONTALO,0.6999,122.4467,8.8,26.3,0.41,14.57
2024-04-09,GORONTALO,0.6999,122.4467,0.8,26.0,0.396,14.57
2024-04-10,GORONTALO,0.6999,122.4467,0.0,25.9,0.385,14.57
2024-04-11,GORONTALO,0.6999,122.4467,0.0,26.1,0.361,14.57
2024-04-12,GORONTALO,0.6999,122.4467,1.3,26.4,0.348,14.57
2024-04-13,GORONTALO,0.6999,122.4467,0.0,26.7,0.332,14.57
2024-04-14,GORONTALO,0.6999,122.4467,0.3,26.3,0.311,14.57
2024-04-15,GORONTALO,0.6999,122.4467,0.1,26.8,0.295,14.57
2024-04-16,GORONTALO,0.6999,122.4467,2.0,26.7,0.281,14.57
2024-04-17,GORONTALO,0.6999,122.4467,18.6,26.4,0.312,14.57
2024-04-18,GORONTALO,0.6999,122.4467,6.7,26.8,0.347,14.57
2024-04-19,GORONTALO,0.6999,122.4467,14.0,26.2,0.37,14.57
2024-04-20,GORONTALO,0.6999,122.4467,2.8,26.0,0.357,14.57
2024-04-21,GORONTALO,0.6999,122.4467,0.0,27.4,0.329,14.57
2024-04-22,GORONTALO,0.6999,122.4467,23.5,25.9,0.355,14.57
2024-04-23,GORONTALO,0.6999,122.4467,3.3,26.9,0.374,14.57
2024-04-24,GORONTALO,0.6999,122.4467,20.9,25.9,0.384,14.57
2024-04-25,GORONTALO,0.6999,122.4467,29.1,25.6,0.408,14.57
2024-04-26,GORONTALO,0.6999,122.4467,2.4,25.9,0.391,14.57
2024-04-27,GORONTALO,0.6999,122.4467,21.7,25.7,0.392,14.57
2024-04-28,GORONTALO,0.6999,122.4467,9.2,25.9,0.396,14.57
2024-04-29,GORONTALO,0.6999,122.4467,11.9,25.7,0.398,14.57
2024-04-30,GORONTALO,0.6999,122.4467,12.8,25.5,0.421,14.57
2024-05-01,GORONTALO,0.6999,122.4467,1.2,27.2,0.394,14.57
2024-05-02,GORONTALO,0.6999,122.4467,9.2,25.9,0.395,14.57
2024-05-03,GORONTALO,0.6999,122.4467,8.7,25.5,0.407,14.57
2024-05-04,GORONTALO,0.6999,122.4467,9.9,25.6,0.408,14.57
2024-05-05,GORONTALO,0.6999,122.4467,9.3,25.7,0.405,14.57
2024-05-06,GORONTALO,0.6999,122.4467,13.5,26.2,0.403,14.57
2024-05-07,GORONTALO,0.6999,122.4467,11.9,26.1,0.403,14.57
2024-05-08,GORONTALO,0.6999,122.4467,8.3,26.1,0.405,14.57
2024-05-09,GORONTALO,0.6999,122.4467,8.5,25.4,0.412,14.57
2024-05-10,GORONTALO,0.6999,122.4467,6.2,26.0,0.405,14.57
2024-05-11,GORONTALO,0.6999,122.4467,2.1,26.9,0.396,14.57
2024-05-12,GORONTALO,0.6999,122.4467,2.5,26.6,0.369,14.57
2024-05-13,GORONTALO,0.6999,122.4467,3.3,26.9,0.374,14.57
2024-05-14,GORONTALO,0.6999,122.4467,4.1,26.9,0.362,14.57
2024-05-15,GORONTALO,0.6999,122.4467,11.7,26.8,0.38,14.57
2024-05-16,GORONTALO,0.6999,122.4467,5.9,26.3,0.378,14.57
2024-05-17,GORONTALO,0.6999,122.4467,10.6,26.3,0.398,14.57
2024-05-18,GORONTALO,0.6999,122.4467,0.9,27.5,0.373,14.57
2024-05-19,GORONTALO,0.6999,122.4467,5.2,26.6,0.374,14.57
2024-05-20,GORONTALO,0.6999,122.4467,2.1,26.8,0.371,14.57
2024-05-21,GORONTALO,0.6999,122.4467,4.1,26.5,0.37,14.57
2024-05-22,GORONTALO,0.6999,122.4467,1.8,26.7,0.378,14.57
2024-05-23,GORONTALO,0.6999,122.4467,11.4,26.2,0.386,14.57
2024-05-24,GORONTALO,0.6999,122.4467,3.3,26.8,0.383,14.57
2024-05-25,GORONTALO,0.6999,122.4467,43.5,25.7,0.416,14.57
2024-05-26,GORONTALO,0.6999,122.4467,41.1,25.4,0.423,14.57
2024-05-27,GORONTALO,0.6999,122.4467,8.1,25.6,0.414,14.57
2024-05-28,GORONTALO,0.6999,122.4467,11.9,25.7,0.415,14.57
2024-05-29,GORONTALO,0.6999,122.4467,0.8,27.1,0.393,14.57
2024-05-30,GORONTALO,0.6999,122.4467,2.0,26.9,0.372,14.57
2024-05-31,GORONTALO,0.6999,122.4467,13.9,25.9,0.393,14.57
2024-06-01,GORONTALO,0.6999,122.4467,12.5,26.1,0.404,14.57
2024-06-02,GORONTALO,0.6999,122.4467,4.1,26.7,0.401,14.57
2024-06-03,GORONTALO,0.6999,122.4467,24.9,25.7,0.4,14.57
2024-06-04,GORONTALO,0.6999,122.4467,3.1,25.5,0.409,14.57
2024-06-05,GORONTALO,0.6999,122.4467,31.0,25.3,0.417,14.57
2024-06-06,GORONTALO,0.6999,122.4467,4.1,25.7,0.41,14.57
2024-06-07,GORONTALO,0.6999,122.4467,19.4,24.8,0.416,14.57
2024-06-08,GORONTALO,0.6999,122.4467,28.0,25.1,0.421,14.57
2024-06-09,GORONTALO,0.6999,122.4467,14.8,25.4,0.422,14.57
2024-06-10,GORONTALO,0.6999,122.4467,7.4,25.3,0.416,14.57
2024-06-11,GORONTALO,0.6999,122.4467,10.1,25.3,0.414,14.57
2024-06-12,GORONTALO,0.6999,122.4467,8.8,25.9,0.408,14.57
2024-06-13,GORONTALO,0.6999,122.4467,20.8,24.7,0.411,14.57
2024-06-14,GORONTALO,0.6999,122.4467,10.4,24.9,0.422,14.57
2024-06-15,GORONTALO,0.6999,122.4467,5.5,25.2,0.408,14.57
2024-06-16,GORONTALO,0.6999,122.4467,19.1,25.2,0.411,14.57
2024-06-17,GORONTALO,0.6999,122.4467,32.1,25.5,0.419,14.57
2024-06-18,GORONTALO,0.6999,122.4467,2.8,26.0,0.414,14.57
2024-06-19,GORONTALO,0.6999,122.4467,28.7,24.8,0.424,14.57
2024-06-20,GORONTALO,0.6999,122.4467,5.5,25.3,0.415,14.57
2024-06-21,GORONTALO,0.6999,122.4467,14.5,25.4,0.405,14.57
2024-06-22,GORONTALO,0.6999,122.4467,19.5,25.0,0.417,14.57
2024-06-23,GORONTALO,0.6999,122.4467,16.6,24.9,0.416,14.57
2024-06-24,GORONTALO,0.6999,122.4467,4.8,24.8,0.413,14.57
2024-06-25,GORONTALO,0.6999,122.4467,2.3,25.6,0.402,14.57
2024-06-26,GORONTALO,0.6999,122.4467,22.4,24.4,0.416,14.57
2024-06-27,GORONTALO,0.6999,122.4467,1.8,26.1,0.412,14.57
2024-06-28,GORONTALO,0.6999,122.4467,5.8,25.5,0.416,14.57
2024-06-29,GORONTALO,0.6999,122.4467,13.6,24.7,0.414,14.57
2024-06-30,GORONTALO,0.6999,122.4467,8.5,25.7,0.401,14.57
2024-07-01,GORONTALO,0.6999,122.4467,23.5,24.7,0.415,14.57
2024-07-02,GORONTALO,0.6999,122.4467,16.3,24.6,0.423,14.57
2024-07-03,GORONTALO,0.6999,122.4467,15.6,24.3,0.424,14.57
2024-07-04,GORONTALO,0.6999,122.4467,6.6,24.1,0.422,14.57
2024-07-05,GORONTALO,0.6999,122.4467,18.9,25.1,0.417,14.57
2024-07-06,GORONTALO,0.6999,122.4467,28.2,25.0,0.425,14.57
2024-07-07,GORONTALO,0.6999,122.4467,44.2,24.5,0.426,14.57
2024-07-08,GORONTALO,0.6999,122.4467,22.2,24.5,0.426,14.57
2024-07-09,GORONTALO,0.6999,122.4467,13.4,24.4,0.424,14.57
2024-07-10,GORONTALO,0.6999,122.4467,21.7,23.9,0.426,14.57
2024-07-11,GORONTALO,0.6999,122.4467,5.4,24.1,0.423,14.57
2024-07-12,GORONTALO,0.6999,122.4467,5.0,24.3,0.416,14.57
2024-07-13,GORONTALO,0.6999,122.4467,1.4,25.0,0.397,14.57
2024-07-14,GORONTALO,0.6999,122.4467,1.3,26.2,0.389,14.57
2024-07-15,GORONTALO,0.6999,122.4467,5.5,26.2,0.384,14.57
2024-07-16,GORONTALO,0.6999,122.4467,2.4,26.1,0.383,14.57
2024-07-17,GORONTALO,0.6999,122.4467,2.4,26.1,0.375,14.57
2024-07-18,GORONTALO,0.6999,122.4467,1.1,26.5,0.367,14.57
2024-07-19,GORONTALO,0.6999,122.4467,1.2,25.8,0.356,14.57
2024-07-20,GORONTALO,0.6999,122.4467,0.5,26.1,0.344,14.57
2024-07-21,GORONTALO,0.6999,122.4467,1.2,26.3,0.344,14.57
2024-07-22,GORONTALO,0.6999,122.4467,6.2,25.7,0.349,14.57
2024-07-23,GORONTALO,0.6999,122.4467,2.2,25.4,0.376,14.57
2024-07-24,GORONTALO,0.6999,122.4467,1.3,25.8,0.367,14.57
2024-07-25,GORONTALO,0.6999,122.4467,2.9,25.8,0.36,14.57
2024-07-26,GORONTALO,0.6999,122.4467,0.6,26.6,0.348,14.57
2024-07-27,GORONTALO,0.6999,122.4467,0.4,26.5,0.336,14.57
2024-07-28,GORONTALO,0.6999,122.4467,0.2,26.6,0.323,14.57
2024-07-29,GORONTALO,0.6999,122.4467,0.0,26.6,0.311,14.57
2024-07-30,GORONTALO,0.6999,122.4467,0.7,26.4,0.305,14.57
2024-07-31,GORONTALO,0.6999,122.4467,0.0,26.7,0.298,14.57
2024-08-01,GORONTALO,0.6999,122.4467,1.2,26.9,0.289,14.57
2024-08-02,GORONTALO,0.6999,122.4467,1.9,26.5,0.293,14.57
2024-08-03,GORONTALO,0.6999,122.4467,0.7,26.3,0.282,14.57
2024-08-04,GORONTALO,0.6999,122.4467,10.8,25.4,0.329,14.57
2024-08-05,GORONTALO,0.6999,122.4467,4.6,25.6,0.325,14.57
2024-08-06,GORONTALO,0.6999,122.4467,31.0,25.1,0.36,14.57
2024-08-07,GORONTALO,0.6999,122.4467,42.4,24.7,0.4,14.57
2024-08-08,GORONTALO,0.6999,122.4467,1.9,26.2,0.398,14.57
2024-08-09,GORONTALO,0.6999,122.4467,2.0,25.8,0.394,14.57
2024-08-10,GORONTALO,0.6999,122.4467,0.8,25.8,0.376,14.57
2024-08-11,GORONTALO,0.6999,122.4467,0.0,26.1,0.357,14.57
2024-08-12,GORONTALO,0.6999,122.4467,1.6,26.2,0.345,14.57
2024-08-13,GORONTALO,0.6999,122.4467,14.2,24.9,0.37,14.57
2024-08-14,GORONTALO,0.6999,122.4467,2.6,26.0,0.364,14.57
2024-08-15,GORONTALO,0.6999,122.4467,0.0,26.5,0.327,14.57
2024-08-16,GORONTALO,0.6999,122.4467,0.7,26.7,0.309,14.57
2024-08-17,GORONTALO,0.6999,122.4467,0.7,26.5,0.297,14.57
2024-08-18,GORONTALO,0.6999,122.4467,0.3,26.6,0.286,14.57
2024-08-19,GORONTALO,0.6999,122.4467,1.3,26.6,0.275,14.57
2024-08-20,GORONTALO,0.6999,122.4467,28.6,26.0,0.343,14.57
2024-08-21,GORONTALO,0.6999,122.4467,14.3,25.3,0.378,14.57
2024-08-22,GORONTALO,0.6999,122.4467,69.4,23.9,0.425,14.57
2024-08-23,GORONTALO,0.6999,122.4467,13.8,24.4,0.416,14.57
2024-08-24,GORONTALO,0.6999,122.4467,19.3,25.0,0.416,14.57
2024-08-25,GORONTALO,0.6999,122.4467,0.4,26.0,0.38,14.57
2024-08-26,GORONTALO,0.6999,122.4467,14.3,25.3,0.404,14.57
2024-08-27,GORONTALO,0.6999,122.4467,10.7,25.2,0.408,14.57
2024-08-28,GORONTALO,0.6999,122.4467,2.0,25.3,0.391,14.57
2024-08-29,GORONTALO,0.6999,122.4467,5.1,25.3,0.393,14.57
2024-08-30,GORONTALO,0.6999,122.4467,12.0,23.9,0.411,14.57
2024-08-31,GORONTALO,0.6999,122.4467,0.5,24.9,0.39,14.57
2024-09-01,GORONTALO,0.6999,122.4467,0.7,26.6,0.372,14.57
2024-09-02,GORONTALO,0.6999,122.4467,2.5,26.4,0.374,14.57
2024-09-03,GORONTALO,0.6999,122.4467,0.0,26.3,0.351,14.57
2024-09-04,GORONTALO,0.6999,122.4467,0.0,26.7,0.335,14.57
2024-09-05,GORONTALO,0.6999,122.4467,0.1,26.4,0.322,14.57
2024-09-06,GORONTALO,0.6999,122.4467,0.9,26.5,0.315,14.57
2024-09-07,GORONTALO,0.6999,122.4467,1.2,26.3,0.305,14.57
2024-09-08,GORONTALO,0.6999,122.4467,0.2,26.7,0.295,14.57
2024-09-09,GORONTALO,0.6999,122.4467,5.4,26.5,0.292,14.57
2024-09-10,GORONTALO,0.6999,122.4467,0.9,26.1,0.314,14.57
2024-09-11,GORONTALO,0.6999,122.4467,0.5,26.1,0.291,14.57
2024-09-12,GORONTALO,0.6999,122.4467,0.3,26.1,0.273,14.57
2024-09-13,GORONTALO,0.6999,122.4467,0.3,26.3,0.256,14.57
2024-09-14,GORONTALO,0.6999,122.4467,0.0,25.9,0.239,14.57
2024-09-15,GORONTALO,0.6999,122.4467,0.0,26.1,0.228,14.57
2024-09-16,GORONTALO,0.6999,122.4467,0.0,26.6,0.22,14.57
2024-09-17,GORONTALO,0.6999,122.4467,0.1,27.3,0.216,14.57
2024-09-18,GORONTALO,0.6999,122.4467,0.5,27.6,0.209,14.57
2024-09-19,GORONTALO,0.6999,122.4467,0.0,27.3,0.2,14.57
2024-09-20,GORONTALO,0.6999,122.4467,0.0,27.2,0.191,14.57
2024-09-21,GORONTALO,0.6999,122.4467,0.0,27.2,0.189,14.57
2024-09-22,GORONTALO,0.6999,122.4467,3.8,26.3,0.197,14.57
2024-09-23,GORONTALO,0.6999,122.4467,2.5,26.7,0.193,14.57
2024-09-24,GORONTALO,0.6999,122.4467,17.7,26.1,0.283,14.57
2024-09-25,GORONTALO,0.6999,122.4467,0.9,26.6,0.32,14.57
2024-09-26,GORONTALO,0.6999,122.4467,1.4,25.8,0.296,14.57
2024-09-27,GORONTALO,0.6999,122.4467,2.3,26.2,0.284,14.57
2024-09-28,GORONTALO,0.6999,122.4467,9.6,26.2,0.34,14.57
2024-09-29,GORONTALO,0.6999,122.4467,2.1,26.9,0.319,14.57
2024-09-30,GORONTALO,0.6999,122.4467,3.5,26.3,0.314,14.57
2024-10-01,GORONTALO,0.6999,122.4467,15.4,25.8,0.345,14.57
2024-10-02,GORONTALO,0.6999,122.4467,12.5,25.2,0.362,14.57
2024-10-03,GORONTALO,0.6999,122.4467,4.7,25.2,0.338,14.57
2024-10-04,GORONTALO,0.6999,122.4467,0.4,26.6,0.335,14.57
2024-10-05,GORONTALO,0.6999,122.4467,2.2,26.3,0.316,14.57
2024-10-06,GORONTALO,0.6999,122.4467,0.4,26.5,0.301,14.57
2024-10-07,GORONTALO,0.6999,122.4467,8.1,26.1,0.306,14.57
2024-10-08,GORONTALO,0.6999,122.4467,10.3,26.3,0.309,14.57
2024-10-09,GORONTALO,0.6999,122.4467,7.3,26.2,0.341,14.57
2024-10-10,GORONTALO,0.6999,122.4467,3.2,26.1,0.347,14.57
2024-10-11,GORONTALO,0.6999,122.4467,1.2,27.0,0.325,14.57
2024-10-12,GORONTALO,0.6999,122.4467,1.2,26.2,0.308,14.57
2024-10-13,GORONTALO,0.6999,122.4467,16.6,25.8,0.34,14.57
2024-10-14,GORONTALO,0.6999,122.4467,0.8,26.0,0.349,14.57
2024-10-15,GORONTALO,0.6999,122.4467,6.4,25.6,0.357,14.57
2024-10-16,GORONTALO,0.6999,122.4467,9.4,25.8,0.354,14.57
2024-10-17,GORONTALO,0.6999,122.4467,7.4,25.7,0.355,14.57
2024-10-18,GORONTALO,0.6999,122.4467,4.5,24.6,0.384,14.57
2024-10-19,GORONTALO,0.6999,122.4467,3.0,26.0,0.383,14.57
2024-10-20,GORONTALO,0.6999,122.4467,12.2,26.0,0.379,14.57
2024-10-21,GORONTALO,0.6999,122.4467,1.5,26.8,0.354,14.57
2024-10-22,GORONTALO,0.6999,122.4467,1.3,26.2,0.364,14.57
2024-10-23,GORONTALO,0.6999,122.4467,1.6,27.4,0.34,14.57
2024-10-24,GORONTALO,0.6999,122.4467,0.0,27.5,0.314,14.57
2024-10-25,GORONTALO,0.6999,122.4467,0.3,27.7,0.297,14.57
2024-10-26,GORONTALO,0.6999,122.4467,0.5,27.5,0.284,14.57
2024-10-27,GORONTALO,0.6999,122.4467,0.8,27.1,0.279,14.57
2024-10-28,GORONTALO,0.6999,122.4467,0.4,27.1,0.265,14.57
2024-10-29,GORONTALO,0.6999,122.4467,0.0,27.5,0.249,14.57
2024-10-30,GORONTALO,0.6999,122.4467,0.7,27.2,0.236,14.57
2024-10-31,GORONTALO,0.6999,122.4467,0.2,27.4,0.223,14.57
2024-11-01,GORONTALO,0.6999,122.4467,2.8,27.1,0.22,14.57
2024-11-02,GORONTALO,0.6999,122.4467,6.9,26.0,0.256,14.57
2024-11-03,GORONTALO,0.6999,122.4467,10.3,25.9,0.265,14.57
2024-11-04,GORONTALO,0.6999,122.4467,10.8,26.0,0.301,14.57
2024-11-05,GORONTALO,0.6999,122.4467,1.9,25.9,0.308,14.57
2024-11-06,GORONTALO,0.6999,122.4467,4.6,26.7,0.284,14.57
2024-11-07,GORONTALO,0.6999,122.4467,3.1,26.4,0.269,14.57
2024-11-08,GORONTALO,0.6999,122.4467,1.7,26.1,0.288,14.57
2024-11-09,GORONTALO,0.6999,122.4467,5.8,26.0,0.319,14.57
2024-11-10,GORONTALO,0.6999,122.4467,7.3,25.6,0.323,14.57
2024-11-11,GORONTALO,0.6999,122.4467,6.8,25.8,0.348,14.57
2024-11-12,GORONTALO,0.6999,122.4467,2.3,25.9,0.338,14.57
2024-11-13,GORONTALO,0.6999,122.4467,1.7,26.1,0.285,14.57
2024-11-14,GORONTALO,0.6999,122.4467,2.2,25.9,0.27,14.57
2024-11-15,GORONTALO,0.6999,122.4467,0.9,26.9,0.232,14.57
2024-11-16,GORONTALO,0.6999,122.4467,3.4,26.4,0.202,14.57
2024-11-17,GORONTALO,0.6999,122.4467,0.8,26.5,0.202,14.57
2024-11-18,GORONTALO,0.6999,122.4467,15.3,25.9,0.255,14.57
2024-11-19,GORONTALO,0.6999,122.4467,9.8,25.6,0.325,14.57
2024-11-20,GORONTALO,0.6999,122.4467,5.7,26.3,0.283,14.57
2024-11-21,GORONTALO,0.6999,122.4467,13.2,25.9,0.33,14.57
2024-11-22,GORONTALO,0.6999,122.4467,3.7,26.6,0.323,14.57
2024-11-23,GORONTALO,0.6999,122.4467,7.3,26.0,0.285,14.57
2024-11-24,GORONTALO,0.6999,122.4467,4.0,26.1,0.272,14.57
2024-11-25,GORONTALO,0.6999,122.4467,4.0,26.2,0.259,14.57
2024-11-26,GORONTALO,0.6999,122.4467,10.7,26.0,0.297,14.57
2024-11-27,GORONTALO,0.6999,122.4467,3.3,26.4,0.225,14.57
2024-11-28,GORONTALO,0.6999,122.4467,0.2,26.4,0.216,14.57
2024-11-29,GORONTALO,0.6999,122.4467,0.6,26.4,0.243,14.57
2024-11-30,GORONTALO,0.6999,122.4467,4.7,26.3,0.227,14.57
